,source,ego_pos,ego_init_speed,other_pos,other_init_speed,ped_delay,ped_init_speed,min_dist,min_angle,min_ttc,collision,oob,collision_speed
140,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-115-60-15-08_07_2021-06h22m33s.txt,115,10,15,60,0,10,1.2133727055713344,0.0,1.2366681739270424,False,False,
141,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-115-60-20-08_07_2021-06h22m06s.txt,115,10,20,60,0,10,1.0483268019517729,0.0,1.2089825818868025,False,False,
142,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-115-60-25-08_07_2021-06h22m06s.txt,115,10,25,60,0,10,0.9990755119886412,0.0,1.2015833887530076,False,False,
143,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-115-60-5-08_07_2021-06h22m06s.txt,115,10,5,60,0,10,1.2281849249282537,0.0,1.2107339589983326,False,False,
144,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-10-0-08_07_2021-06h21m33s.txt,120,10,0,10,0,10,0.9542437741488476,0.0,0.8913378778141745,False,False,
145,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-10-10-08_07_2021-06h21m33s.txt,120,10,10,10,0,10,0.9557629753170023,0.0,1.133528956275275,False,False,
146,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-10-15-08_07_2021-06h21m33s.txt,120,10,15,10,0,10,0.8557322112630716,0.0,inf,False,False,
147,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-10-20-08_07_2021-06h21m01s.txt,120,10,20,10,0,10,0.9241054520787677,0.0,inf,False,False,
148,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-10-25-08_07_2021-06h21m01s.txt,120,10,25,10,0,10,0.9370410295125584,0.0,inf,False,False,
149,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-10-5-08_07_2021-06h20m57s.txt,120,10,5,10,0,10,0.9353947680115091,0.0,0.9296511858894155,False,False,
150,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-20-0-08_07_2021-06h20m30s.txt,120,10,0,20,0,10,0.9808204610635212,0.0,1.005752476739518,False,False,
151,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-20-10-08_07_2021-06h20m30s.txt,120,10,10,20,0,10,1.0073268547746994,0.0,inf,False,False,
152,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-20-15-08_07_2021-06h20m31s.txt,120,10,15,20,0,10,0.9679162204305323,0.0,inf,False,False,
153,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-20-20-08_07_2021-06h20m01s.txt,120,10,20,20,0,10,1.0050236044789336,0.0,inf,False,False,
154,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-20-25-08_07_2021-06h20m01s.txt,120,10,25,20,0,10,0.9668550360828783,0.0,inf,False,False,
155,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-20-5-08_07_2021-06h19m58s.txt,120,10,5,20,0,10,0.9827490415824247,0.0,1.0997533357333995,False,False,
156,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-30-0-08_07_2021-06h19m31s.txt,120,10,0,30,0,10,0.9970569357678962,0.0,0.9452811189063713,False,False,
157,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-30-10-08_07_2021-06h19m30s.txt,120,10,10,30,0,10,0.9909354346124308,0.0,1.0323585454375892,False,False,
158,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-30-15-08_07_2021-06h19m31s.txt,120,10,15,30,0,10,0.9986739365216377,0.0,1.1318419685844827,False,False,
159,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-30-20-08_07_2021-06h19m02s.txt,120,10,20,30,0,10,0.9854057736513138,0.0,1.1521684977035453,False,False,
160,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-30-25-08_07_2021-06h19m03s.txt,120,10,25,30,0,10,1.0399710836204084,0.0,inf,False,False,
161,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-30-5-08_07_2021-06h19m02s.txt,120,10,5,30,0,10,0.9836507867155118,0.0,0.9592333817660776,False,False,
162,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-40-0-08_07_2021-06h18m35s.txt,120,10,0,40,0,10,0.9909704409210609,0.0,0.9040095843706454,False,False,
163,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-40-10-08_07_2021-06h18m35s.txt,120,10,10,40,0,10,1.0060796353311003,0.0,0.9561999263491051,False,False,
164,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-40-15-08_07_2021-06h18m35s.txt,120,10,15,40,0,10,1.029063090888147,0.0,0.9914324214157981,False,False,
165,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-40-20-08_07_2021-06h18m09s.txt,120,10,20,40,0,10,0.9996649007410046,0.0,1.0625505160894333,False,False,
166,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-40-25-08_07_2021-06h18m09s.txt,120,10,25,40,0,10,1.0615251747890784,0.0,1.1505388990378123,False,False,
167,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-40-5-08_07_2021-06h18m09s.txt,120,10,5,40,0,10,1.0804064517158882,0.0,0.9331765812843172,False,False,
168,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-50-0-08_07_2021-06h17m42s.txt,120,10,0,50,0,10,1.0735009191910083,0.0,0.8953928170073832,False,False,
169,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-50-10-08_07_2021-06h17m42s.txt,120,10,10,50,0,10,0.9906179893422888,0.0,0.926799263937472,False,False,
170,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-50-15-08_07_2021-06h17m42s.txt,120,10,15,50,0,10,0.9852888538670554,0.0,0.9423307473467244,False,False,
171,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-50-20-08_07_2021-06h17m16s.txt,120,10,20,50,0,10,0.9835336349522983,0.0,0.9290941760060314,False,False,
172,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-50-25-08_07_2021-06h17m16s.txt,120,10,25,50,0,10,0.9902298275709955,0.0,0.9908999576402601,False,False,
173,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-50-5-08_07_2021-06h17m15s.txt,120,10,5,50,0,10,1.004757537271768,0.0,0.9122464115294711,False,False,
174,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-60-0-08_07_2021-06h16m49s.txt,120,10,0,60,0,10,1.2043672987483887,0.0,0.9038584135076974,False,False,
175,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-60-10-08_07_2021-06h16m49s.txt,120,10,10,60,0,10,1.2797629603060265,0.0,0.9142186804962589,False,False,
176,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-60-15-08_07_2021-06h16m49s.txt,120,10,15,60,0,10,0.9917695613570183,0.0,0.9214421541132214,False,False,
177,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-60-20-08_07_2021-06h16m23s.txt,120,10,20,60,0,10,1.1193185981636806,0.0,0.9205397838581885,False,False,
178,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-60-25-08_07_2021-06h16m22s.txt,120,10,25,60,0,10,1.1189807110079144,0.0,0.955787805645424,False,False,
179,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-120-60-5-08_07_2021-06h16m22s.txt,120,10,5,60,0,10,1.0170857421757145,0.0,0.9002307808262159,False,False,
180,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-10-0-08_07_2021-06h15m51s.txt,125,10,0,10,0,10,0.930987138135134,0.0,0.7700723876637033,False,False,
181,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-10-10-08_07_2021-06h15m53s.txt,125,10,10,10,0,10,0.955817316428544,0.0,1.1371145473122246,False,False,
182,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-10-15-08_07_2021-06h15m54s.txt,125,10,15,10,0,10,0.933609290175808,0.0,1.1261323866802353,False,False,
183,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-10-20-08_07_2021-06h15m23s.txt,125,10,20,10,0,10,0.9256737728994988,0.0,1.1373537624871788,False,False,
184,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-10-25-08_07_2021-06h15m22s.txt,125,10,25,10,0,10,0.9402783062544238,0.0,1.137013251056767,False,False,
185,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-10-5-08_07_2021-06h15m18s.txt,125,10,5,10,0,10,0.9230577161724938,0.0,0.8171070825726513,False,False,
186,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-20-0-08_07_2021-06h14m48s.txt,125,10,0,20,0,10,0.9904201130335761,0.0,1.076200508572487,False,False,
187,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-20-10-08_07_2021-06h14m50s.txt,125,10,10,20,0,10,0.9879064549208363,0.0,inf,False,False,
188,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-20-15-08_07_2021-06h14m50s.txt,125,10,15,20,0,10,1.0127505932286684,0.0,1.1254641191683779,False,False,
189,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-20-20-08_07_2021-06h14m18s.txt,125,10,20,20,0,10,1.0021927420084422,0.0,inf,False,False,
190,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-20-25-08_07_2021-06h14m18s.txt,125,10,25,20,0,10,0.9702557906485385,0.0,inf,False,False,
191,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-20-5-08_07_2021-06h14m17s.txt,125,10,5,20,0,10,1.0028400481327107,0.0,inf,False,False,
192,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-30-0-08_07_2021-06h13m48s.txt,125,10,0,30,0,10,1.0033133578747186,0.0,0.7851956172073921,False,False,
193,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-30-10-08_07_2021-06h13m48s.txt,125,10,10,30,0,10,1.0379214716221643,0.0,inf,False,False,
194,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-30-15-08_07_2021-06h13m49s.txt,125,10,15,30,0,10,0.9845551990959991,0.0,inf,False,False,
195,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-30-20-08_07_2021-06h13m19s.txt,125,10,20,30,0,10,1.0376560528399112,0.0,inf,False,False,
196,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-30-25-08_07_2021-06h13m18s.txt,125,10,25,30,0,10,1.0090389481038509,0.0,inf,False,False,
197,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-30-5-08_07_2021-06h13m15s.txt,125,10,5,30,0,10,1.0452566963471637,0.0,0.8643524460319586,False,False,
198,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-40-0-08_07_2021-06h12m50s.txt,125,10,0,40,0,10,1.0168459257210904,0.0,0.7550877203274058,False,False,
199,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-40-10-08_07_2021-06h12m49s.txt,125,10,10,40,0,10,1.0523709449001264,0.0,0.817175485498632,False,False,
200,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-40-15-08_07_2021-06h12m49s.txt,125,10,15,40,0,10,1.0111697087351508,0.0,0.9965476250092999,False,False,
201,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-40-20-08_07_2021-06h12m21s.txt,125,10,20,40,0,10,0.982100497698934,0.0,1.136823399262271,False,False,
202,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-40-25-08_07_2021-06h12m21s.txt,125,10,25,40,0,10,0.9998877134052702,0.0,inf,False,False,
203,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-40-5-08_07_2021-06h12m19s.txt,125,10,5,40,0,10,1.010337967509785,0.0,0.7707665866975413,False,False,
204,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-50-0-08_07_2021-06h11m53s.txt,125,10,0,50,0,10,1.257357305430531,0.0,0.7739017778875014,False,False,
205,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-50-10-08_07_2021-06h11m53s.txt,125,10,10,50,0,10,1.0476584971119771,0.0,0.7858399320171551,False,False,
206,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-50-15-08_07_2021-06h11m53s.txt,125,10,15,50,0,10,1.0319038420382949,0.0,0.8161503995629644,False,False,
207,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-50-20-08_07_2021-06h11m28s.txt,125,10,20,50,0,10,1.054371854798772,0.0,0.8509670397828449,False,False,
208,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-50-25-08_07_2021-06h11m27s.txt,125,10,25,50,0,10,1.1166718705879823,0.0,0.9686382232390229,False,False,
209,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-50-5-08_07_2021-06h11m26s.txt,125,10,5,50,0,10,1.1135837407330018,0.0,0.7566828256334497,False,False,
210,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-60-0-08_07_2021-06h11m00s.txt,125,10,0,60,0,10,1.0191306334304526,0.0,0.7716552908093077,False,False,
211,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-60-10-08_07_2021-06h11m01s.txt,125,10,10,60,0,10,0.9997429296725047,0.0,0.7803245729330062,False,False,
212,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-60-15-08_07_2021-06h10m59s.txt,125,10,15,60,0,10,1.2747453665711816,0.0,0.7308468360629551,False,False,
213,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-60-20-08_07_2021-06h10m34s.txt,125,10,20,60,0,10,1.0270582295961765,0.0,0.7920270866425749,False,False,
214,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-60-25-08_07_2021-06h10m34s.txt,125,10,25,60,0,10,1.023606467873813,0.0,0.8393457788060714,False,False,
215,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-10-125-60-5-08_07_2021-06h10m33s.txt,125,10,5,60,0,10,1.2482988298913473,0.0,0.7773459730760071,False,False,
216,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-10-0-08_07_2021-06h10m08s.txt,100,20,0,10,0,10,0.9482534060357359,0.0,0.9299491742871157,False,False,
217,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-10-10-08_07_2021-06h10m07s.txt,100,20,10,10,0,10,0.9285705899386181,0.0,0.9899566527149813,False,False,
218,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-10-15-08_07_2021-06h10m07s.txt,100,20,15,10,0,10,0.7958948675608073,0.0,1.083043215880629,False,False,
219,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-10-20-08_07_2021-06h09m36s.txt,100,20,20,10,0,10,0.5616396680230782,0.0,1.1566015189818823,False,False,
220,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-10-25-08_07_2021-06h09m37s.txt,100,20,25,10,0,10,0.9096248337187105,0.0,1.180640813487523,False,False,
221,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-10-5-08_07_2021-06h09m35s.txt,100,20,5,10,0,10,0.9468841259747602,0.0,0.9405635880332802,False,False,
222,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-20-0-08_07_2021-06h09m08s.txt,100,20,0,20,0,10,0.9732556933668279,0.0,0.9570947729721835,False,False,
223,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-20-10-08_07_2021-06h09m08s.txt,100,20,10,20,0,10,0.9623033083875896,0.0,1.0037919738304601,False,False,
224,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-20-15-08_07_2021-06h09m07s.txt,100,20,15,20,0,10,1.0129829311577931,0.0,1.0627866712995553,False,False,
225,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-20-20-08_07_2021-06h08m40s.txt,100,20,20,20,0,10,0.949688413554842,0.0,1.087383004042651,False,False,
226,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-20-25-08_07_2021-06h08m40s.txt,100,20,25,20,0,10,0.9562506322275643,0.0,3.4837309979671396,False,False,
227,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-20-5-08_07_2021-06h08m38s.txt,100,20,5,20,0,10,1.0503120412436746,0.0,0.9683991696139537,False,False,
228,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-30-0-08_07_2021-06h08m12s.txt,100,20,0,30,0,10,1.012622371622578,0.0,0.9444136663117416,False,False,
229,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-30-10-08_07_2021-06h08m11s.txt,100,20,10,30,0,10,0.9933336595672411,0.0,0.9646763908063993,False,False,
230,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-30-15-08_07_2021-06h08m10s.txt,100,20,15,30,0,10,1.0313339534079762,0.0,0.9743554481303619,False,False,
231,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-30-20-08_07_2021-06h07m43s.txt,100,20,20,30,0,10,1.068681137709269,0.0,0.9951266811686443,False,False,
232,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-30-25-08_07_2021-06h07m43s.txt,100,20,25,30,0,10,1.025838849626493,0.0,1.0444643342507267,False,False,
233,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-30-5-08_07_2021-06h07m42s.txt,100,20,5,30,0,10,1.0215137774338117,0.0,0.9590881217524879,False,False,
234,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-40-0-08_07_2021-06h07m15s.txt,100,20,0,40,0,10,1.0084265085227142,0.0,0.9319886858938375,False,False,
235,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-40-10-08_07_2021-06h07m15s.txt,100,20,10,40,0,10,1.0942079870233887,0.0,0.9411204055113,False,False,
236,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-40-15-08_07_2021-06h07m15s.txt,100,20,15,40,0,10,1.1153233185756237,0.0,0.9516739857522063,False,False,
237,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-40-20-08_07_2021-06h06m47s.txt,100,20,20,40,0,10,1.03650457819439,0.0,0.9584504775730142,False,False,
238,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-40-25-08_07_2021-06h06m46s.txt,100,20,25,40,0,10,0.9683256627491774,0.0,0.9693772419628992,False,False,
239,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-40-5-08_07_2021-06h06m46s.txt,100,20,5,40,0,10,1.0290202119897138,0.0,0.9342630037914914,False,False,
240,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-50-0-08_07_2021-06h06m19s.txt,100,20,0,50,0,10,1.02636482552212,0.0,0.9377417037151049,False,False,
241,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-50-10-08_07_2021-06h06m18s.txt,100,20,10,50,0,10,1.062134708475587,0.0,0.940991825436179,False,False,
242,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-50-15-08_07_2021-06h06m18s.txt,100,20,15,50,0,10,0.9832733516168091,0.0,0.9645823579273705,False,False,
243,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-50-20-08_07_2021-06h05m51s.txt,100,20,20,50,0,10,0.9841472491899177,0.0,0.9445981370715738,False,False,
244,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-50-25-08_07_2021-06h05m50s.txt,100,20,25,50,0,10,1.015440536238731,0.0,0.953341943837135,False,False,
245,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-50-5-08_07_2021-06h05m50s.txt,100,20,5,50,0,10,1.245157362718635,0.0,0.9337994040126176,False,False,
246,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-60-0-08_07_2021-06h05m22s.txt,100,20,0,60,0,10,1.3408994666050975,0.0,0.9383419341103767,False,False,
247,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-60-10-08_07_2021-06h05m22s.txt,100,20,10,60,0,10,1.1300830955851469,0.0,0.9350800528553358,False,False,
248,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-60-15-08_07_2021-06h05m21s.txt,100,20,15,60,0,10,1.0826460851893258,0.0,0.943364460204093,False,False,
249,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-60-20-08_07_2021-06h04m54s.txt,100,20,20,60,0,10,1.0515066681915783,0.0,0.946221817754954,False,False,
250,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-60-25-08_07_2021-06h04m54s.txt,100,20,25,60,0,10,1.08442917130319,0.0,0.9391114425574091,False,False,
251,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-100-60-5-08_07_2021-06h04m53s.txt,100,20,5,60,0,10,1.0249584448847022,0.0,0.9433389256084219,False,False,
252,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-105-10-0-08_07_2021-06h04m26s.txt,105,20,0,10,0,10,0.9672356487149134,0.0,0.8398577904465212,False,False,
253,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-105-10-10-08_07_2021-06h04m25s.txt,105,20,10,10,0,10,0.9267486231130664,0.0,0.9090294405419982,False,False,
254,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_10-0-20-105-10-15-08_07_2021-06h04m25s.txt,105,20,15,10,0,10,0.7354000626860584,0.0,1.045801383381683,False,False,
